full_text,sentiment
"Kalau ada masalah wali,boleh mohon utk wali hakim.  Mungkin ada yg kata,alaaa balik Malaysia,senyap2 sudahlah,tak jadi apa2,haa tunggulah nnti bila nk daftar anak/ bila perceraian berlaku,baru tau erti penyesalan.  P/s:Bukan peguam,cuma dulu ada pengalaman intern di mahkamah.",Negative
@tobelicream ㅤ  Hampir jadi duda. Ini lagi proses perceraian.  ㅤ,Neutral
"6 Potret Teuku Ryan dengan Anak di Tengah Kabar Perceraian dengan Ria Ricis, Disebut Hot Daddy: Pasangan selebriti Teuku Ryan dan Rua Ricis belakangan ini jadi sorotan publik. Rumah tangga mereka dikabarkan tengah retak, hingga mereka membagi waktu untuk… https://t.co/rdQQtoh1ix",Neutral
@18fesss Dan kalian masih bertanya kenapa angka perceraian di indo tinggi? Lah penduduknya aja kyk gini semua,Positive
"Perceraian bukan kegagalan, bisa jadi justru adalah bukti berhasil melepaskan diri dari ikatan kekerasan",Positive
"@JennyJusuf Alasan tertinggi perceraian itu masalah keuangan, yang kedua baru orang ketiga. Bahkan kalaupun ada orang ketiga tapi keuangannya lancar masalah orang ketiga ini masih bisa dimaafkan",Negative
Nama selebgram Oklin Fia mendadak jadi sorotan. Kali ini terkait perceraian Ammar Zoni dan Irish Bella. Kabar terbaru menyebutkan bahwa Oklin Fia terjerat kasus jilat es krim dan dikaitkan dengan perkara rumah tangga Ammar Zoni dan Irish Bella.,Neutral
"sebaliknya mengalami perceraian, pasti akan mempengaruhi kebutuhan proteksi, yang bisa jadi bertambah atau berkurang menyesuaikan kebutuhan terkini.  Perubahan dari menikah tanpa anak menjadi memiliki anak, yang tentunya akan menambah pos-pos kebutuhan di luar perawatan anak,",Positive
Info ASN (PNS/PPPK) - [SAMPEL] Surat Pemberitahuan Adanya Gugatan Perceraian  Get Our App On Playstore: https://t.co/GvVfUOZHBd #3_pns https://t.co/HxTF6N6na2,Negative
"sepertinya jobku nambah jd konselor, dari yg masalah sama istri dan suami, orangtua, perceraian, perselingkuhan, pengadilan. klo dah kaya gitu, semakin bersyukur kalian yg punya keluarga cemara.",Positive
"Terus terang, aku merasa sedih melihat perceraian Ammar Zoni dan Irish Bella. Semoga mereka bisa menemukan kedamaian dan kebahagiaan masing-masing. Jangan sibuk mencari kesalahan orang lain, tapi introspeksi diri sendiri. Kita semua punya kekurangan dan perlu saling",Positive
"@adearmando61 @Uki23 @__AnakKolong @TeddGus @deddysitorus @BangPakat @gm_gm   Saya curiga kampanye pilpres 2029 partai2 koalisi baru"" --&gt  Konser musik artis luar,  Ring tinju, perceraian artis dipengadilan akan di sponsori  ""koalisi""  @psi_id inga...inga ting! https://t.co/i7I9CM1ouC""",Negative
"Perubahan status perkawinan, baik dari lajang menjadi menikah atau sebaliknya mengalami perceraian, pasti akan mempengaruhi kebutuhan proteksi, yang bisa jadi bertambah atau berkurang menyesuaikan kebutuhan terkini.",Positive
"Halo teman-teman! Aku ingin berbagi informasi terbaru nih. Kabarnya, selebgram Oklin Fia sedang menjadi sorotan karena terlibat dalam perceraian antara Ammar Zoni dan Irish Bella. Beberapa orang menganggapnya sebagai pelakor dalam rumah",Positive
@aniesbaswedan Gak boleh pak! ibaratnya bantuin tetangga tidak bercerai tapi keluarga sendiri di ujung perceraian???,Positive
Kualitas pendidik begini nih? Nanti kaget angka perceraian usia produktif makin banyak.,Positive
@yuska77 @convomfs Betul..perceraian banyak yg krn sebab ekonomi dan itu jd alasan nomor 1 cerai,Positive
"@Arizone_Inc @skomben @andrew_bendico @7Figureauthors @Verbum_Ang @Wisnuhid @aozorajz @GaebangS @oktafian @lilianbihh @ahihiduarr Di kitab ulangan tsb, yg jadi tuhannya siapa? Bukan yesus? Oh yesus sih blom lahir ya? Jadi alfa-omaigot itu apa artinya ya?  Kian absurd dan plintat-plintut. Padahal di PL perceraian sesuatu yg boleh....entahlah ajaran ini",Positive
"Alloh swt perceraian dalam pernikahan,tapi Alloh membolehkan..(jika semua solusi buntu)...percareian pernikahan/perkawinan yg syah dalam rumah tangga,sangat disukai Iblis..jika Anak buahnya (red : Setan) berhasil menggoda manusia untuk bercerai..maka diberi mahkota oleh iblis",Negative
setiap anak memikul bebannya masing masing ada yg dihadapi dgn perceraian ada yg dikasih cobaan soal kerjaan ada yg gatau hidup ini mau kemana,Negative
@acilmilky Di sidang perceraian wkwk,Positive
"@TEHSISRl Alhamdulillah klien pertamaku puas, ditunggu kasus perceraian lainnya",Positive
Perceraian tidak pernah membahagiakan anak anak.. Senyum di bibir.. di hati sakit.. Yang jadi mangsa anak anak.,Neutral
Haha cuma mereka yang rencanain perceraian dengan perasaan bahagia yang membuncah kayanya haha,Positive
@sejeonbg Km mau sidang perceraian kah!!??,Positive
"@aknirfyam @kegblgnunfaedh Itu namanya ketulusan, tp ketulusan bapaknya itu bakal bikin istrinya bingung dan hrsnya bersikap soal perceraian, cuma ada tempe doang sih klo soal kedepannya si istri bapaknya",Negative
"Salama si suami merantau dan hilang kontak selama beberapa tahun si istri bisa menganggap si suami mati. jadi tanpa perceraian  baik secara agama atau negara si istri bisa menikah lagi dan sah, tapi kalau sesudah menikah lagi dan si suami yg merantau pergi",Negative
@JaenoXTM Adalah kalau gada mgkin g banyak perceraian .. Bukan salah sih sebenrnya namun kurangnya ilmu dalam pernikahan sih yg membuat bnyak pernikahan yg gagal,Negative
"@_etherealblue Udah emang fix sih ini, sih galan udah beristri cuman lagi proses perceraian makanya belom bisa jalin hubungan sama Shania",Neutral
knp tl gue malem ini isinya keributan rumah tangga dan perceraian....,Neutral
Sahabat Prihatin Perceraian Irish Bella dan Ammar Zoni  https://t.co/1LWwD3CpIL https://t.co/cTantd1t7D,Positive
"@moonjulhui that ambang perceraian"" pliss😭""",Positive
Kita tau kan di Indonesia tingkat perceraian makin tinggi. Misi Amin mewujudkan keluarga Indonesia yang sejahtera dan bahagia sebagai akar kekuatan bangsa. #sayaAMIN2024 https://t.co/jqfs9UPWJ8,Positive
Jdi dia datang ke mediasi di PA hanya untuk memperlama proses perceraian saja. Slain cari muka dan cari bahan putar balik fakta. Dia jg tdk mau sya menggunakan asuransi swasta dri perusahaan dia kerja,Negative
"Oklin Fia Klarifikasi Usai Terseret Perceraian Ammar &amp  Irish Bella | Intens Investigasi | Eps 3093: Di tengah kabut prahara dalam rumah tangga Irish Bella dan Ammar Zoni, di jagat maya dan sosial media,… https://t.co/WQBxaKQpvC #IntensInvestigasi Baca di https://t.co/QwXHoKTU1A",Positive
Emang Allah benci banget perceraian tapi kan Allah juga gak ngebolehin gebukin anak orang seenaknya hmmmmmmmmmm,Positive
Kemaren nih dia pas mediasi perceraian di PA cari muka sma aja kyk slama ini. Gak minta maaf jga. Malah membantah KDRT. trus ngefoto sy dri jarak jauh buat cari muka dan fitnah sy ke smua org. Banci bgt tuh org. RRJ,Negative
Emang paling ngakak kalo perceraian gue udah  di jadi in lelucon ama anak'' kantor 👍🏼,Positive
"Kedua2 ayah &amp  ayah mertua sy berpoligami. Bezanya, perkahwinan ibu ayah sy berakhir dgn perceraian, tp ayah mertua &amp  isteri2 duduk bersama (rumah berkembar dan ada pintu tengah macam joint room di hotel)",Positive
"Kenaikan 43% perceraian di Malaysia tahun lalu kesan PKP semasa pandemik, kata pakar https://t.co/3nOT1oNlgc https://t.co/5Wk5keAsdR",Positive
"dalam film marriage story (2019) bisa ditonton di netflix tergambarkan makna perceraian. Keos, Kehampaan dan kesedihan yang mendalam itu mengikuti perceraian.  Namun apa yang terjadi bila kamu bercerai dengan hidupmu?",Negative
Absurd diambil dari bahasa Latin Absurdus yang artinya “keluar dari harmoni”. Absurdnya Camus bukan berati aneh melainkan didalam bukunya dia menjelaskan absurd itu seperti “divorce between man and his life” (perceraian manusia atas hidupnya).,Positive
EONNIIIIII 😭 kusiap untuk perceraian ke delapan kaliii,Positive
Kemenag RI: 73% Gugatan Perceraian Dianjukan Wanita Mapan Ekonomi  https://t.co/oyeORXZ1sF,Negative
Perceraian.  Sebagai anak aku lebih memilih orangtuaku berpisah daripada mereka memaksakan bersama namun mereka berdua atau salah satu dari mereka terpaksa atau begitu terluka.,Negative
@C0REU Asli ngeri gw baca menfes itu bang. Perceraian itu bencana bagi anak &amp  dibenci tuhan,Negative
"Loh Cinta ditinggal mati tu malah last forever. Kalo pasangan masih hidup, masih ada kemungkinan selingkuh, perceraian, dll Lha kalo dah mati? Apalagi masih dlm kondisi saling mencintai, itu last forever  Cinta baru BCL ga ngambil cinta dia ke almarhum suaminya",Positive
"segempar apapun pertengkaran suami istri seolah akan adanya perceraian, tetep wae nko bengi wes do cekikikan. hadeuh",Positive
"@KUda_niell CERAI itu PENTING kalau ada pembagian HARGA GONO-GINI 50-50 sampai selesai, dan penggugat membayar semua biaya perceraian + biaya hidup sampai ketok palu. Jangan lupa cek dulu kandungan, apa sudah ada isi-nya. Klo sudah ada isi-nya wajib tunjangan anak sampai selesai kuliah S1.",Positive
Pembahasan mengenai harta gono gini tengah ramai di media sosial. Hal ini karena persidangan perceraian antara Virgoun dan Inara. Bagaimana mengenai kasus mereka dan bagaimana hukum soal harta gono gini? Baca selengkapnya dalam unggahan ini. #Hukumku https://t.co/d3KBvuLAVr,Positive
@riizewonbin_a perceraian itu haram jadi gak bakal bisa xixixi,Neutral
"Ibu-bapak kami tetap menafkahi secara lahiriah. Di awal perceraian, aku mengerti nafkah batin kami tidak akan terpenuhi sempurna.  Cukup aku saja, adikku jangan. https://t.co/QuiZbs948m",Negative
"Cerita Gelap Dibalik Kasus Kerangka Manusia di Blitar, Mencuat Isu Perselingkuhan, Perceraian hingga Piutang https://t.co/fZjspFNi6n",Neutral
Coworker asked me print borang perceraian perkahwinan? https://t.co/R1ZCy3vPCK,Neutral
@abrakadabrou @cathyunnn gaada yg bahas perceraian disini mb!!!,Neutral
"@valssyunoo @cathyunnn Perceraian kok dijadikan jokes, apa ga takut diaamiinin malaikat?",Positive
@FicaBts Sesungguhnya Allah membenci perceraian 😔,Negative
"Akan Menikah dengan Bunga Citra Lestari, Perceraian TIko Aryawardhana dengan Mantan Istri Jadi Sorotan https://t.co/BanHY1Dax3",Neutral
"Calon Suami BCL Duda Anak Tiga, Terungkap Penyebab Perceraian Tiko Aryawardhana dan Arina Winarto, Cekcok Hingga Nafkah https://t.co/BhaOrsGz1C",Neutral
"@chiitatot boleh aja, doa anak diambang perceraian biasanya diijabah/?",Positive
"Kalo gabisa goda duanya minimal salah satunya, hingga terjadi perkara yg tdk Allah sukai, perceraian. Prestasi paling polnya kalo dua""nya sama"" masuk neraka, mau bercerai ataupun engga. Naudzubillah, semoga Allah paring jodoh yg faham yg barokah saling surga mensurgakan~""",Positive
"Sempat juga Catherine lahirkan anak tapi hidup dalam sebulan dua sahaja.  Kehamilan kelima membuahkan hasil, tetapi tak diredai Henry VIII kerana anak perempuan.  Henry VIII nak bercerai dengan Catherine. Bagi seorang raja, perceraian mesti dapat restu Vatican City.",Positive
Dimas Seto dan Dini Aminarti menggapai perceraian Irish Bella dan Ammar Zoni. https://t.co/E5rt2K1Ijm,Neutral
@baperanewscom @tanyakanrl jadi bingung urusan nafkah jadi penyebab perceraian..,Negative
@bharianmy Takyah lah. Kajian menunjukkan semua kes perceraian bermula dari perkahwinan,Neutral
"Diluncurkan pada event Muhammadiyah Expo Jogja 2023, Sabtu (25/11), Family Learning Center akan melibatkan Muhammadiyah dan ‘Aisyiyah termasuk seluruh Angkatan Muda Muhammadiyah untuk mengatasi berbagai hal dari kerentanan rumah tangga, meminimalisir perceraian, KDRT, hingga…",Negative
@viiieeeaa Baru kali ini Vi gw dukung perceraian☺,Positive
@berandal47023 @Y_D_Y_P yo ga papa situ mau denial. kan secara de facto yang pegang duit tetep yang berkuasa... 🤭🤭 hubungannya perceraian sama pemegang kekuasaan? simple kok. penyebab perceraian terbesar di jateng karena gugat cerai faktor ekonomi. ditabrakin dengan angka kemiskinan kan udah keliatan-,Negative
"@MoonCarrot_ Suami istri demandingnya aneh aneh atau ketinggian + egonya masing² tinggi, ga heran angka perceraian pasutri muda tinggi 😂",Negative
"@archvillain89 @Y_D_Y_P Persentase pemegang kekuasaan mayoritas didominasi oleh Jawa yang ngatur juga jawa. apa hubungannya perceraian dengan pemegang kekuasaan 🤭 dan ya walaupun pejabat bisa disuap, tetap yang memegang kekuasaan adalah pejabat itu.",Positive
"@berandal47023 @Y_D_Y_P ada tapi presentase di upperclass berapa banyak? 🤭🤭 ga papa silakan ngatur negara, yang penting kalo disuap masih bisa kan? 🤭🤭 the real power is money, cuy. apalagi lagi ekonomi sulit gini. liat aja waktu resesi 2020 provinsi mana yang punya angka perceraian tertinggi: https://t.co/j4A0J58lTS",Positive
"yang merupakan Kepala Bidang Pelayanan Pencatatan Sipil menyampaikan perihal persyaratan, tata cara dan penjelasan dalam pelayanan pencatatan sipil mulai dari kelahiran, kematian, perkawinan, perceraian, perubahan status anak dan kewarganegaraan sekaligus sosialisasi https://t.co/m8g8DCn3F3",Negative
"Lock Down Covid-19 di Malaysia Buat Angka Perceraian Meningkat 43,1 Persen https://t.co/bQeW0M0sjc",Positive
"@yeoya97 Kek bl sini tiba ngomongin perceraian artis atau sinetron ikatan cinta lah wkwkwk kan serumpun""",Positive
"Pagi pagi dah dibikin nangis sama postingan ponakan, dulu selalu gasuka sama anak nakal yg menjadikan keluarga sebagai alasan dia nakal, sampe liat ponakan sendiri, dia gapernah bilang perceraian org tua sbg alasan dia bolos, tp emg sepenting itu peran ayah tuh",Negative
"@jogmfs Ga semua nder, emng mantanmu aja yg bermasalah.. Ohya kalo pcrn sm janda liaat surat perceraian takutnya kalo blm sidang bisa jadi balikan cuman pisah sementara kemungkinan bisa balikan ke suaminya (ini se pengalaman disekitarku yah)",Neutral
Penampilan Okie Agustina Makin Cantik Manglingi di Tengah Proses Jalani Perceraian #OkieAgustina https://t.co/4JR9gVnSTg &amp utm_medium=social&amp utm_source=twitter,Positive
"Perceraian itu mengerikan. Tuhan, tidakkah hal ini begitu pahit bagi hambaMu? Bukankah Kau ciptakan kami sebagai makhluk 'berpasangan'? Apakah kami salah pilih, hingga Kau 'paksa' kami bercerai?",Negative
"@tanyakanrl Perceraian kedua orang tua, gw merasa bebas tapi merasa kehilangan sesuatu gitu..",Positive
"Tentang pemadanan NIK-NPWP  Jadi di Kantor, ad Ibu Bunga yg bru saja bercerai dgn (mantan) suaminya.. Sudah jalan 1 th stlah perceraian tersebut, Bunga blum juga mlaporkan ke Kantor bhwa diriny sdh bercerai. Pdhl premi asuransi dr Kantor atas nama ex-suami Bunga msh berjalan..",Neutral
"Banyak faktor perceraian, salah satunya si suami bisanya ongkang-ongkang kaki dan jadi beban. Jangan sampe cowok lu jadi beban lu pas nikah entar.",Negative
"Dengan banyaknya kasus perceraian, apa kamu masih yakin untuk memutuskan menikah? https://t.co/QhwBQkqFOv",Positive
@nomnompng diskoria diambang perceraian kak 🥲😭,Neutral
"@siegantenk @skipberat contoh nyata dampak perceraian orang tua. papa ngejamet, mama dipepet pria kaya raya",Positive
Skrg kita nmpk yg viral pasal perceraian n poligami mkin bnyk.. Bukan yg single ni takut kawin sbb viral2 ni.... Masalahnya statistik skrg dah bertambah.. Bukan berlaku pada influencer jer.  Org awam pun bnyk.. So masih ada lagi ke org2 bujang yg berkualiti skrg ni?..,Negative
"KDRT dan perceraian juga tinggi, jadi perlu kita apakan kota malang ini?",Negative
@wyntvrn Jangan didengerin yaa @wyntvrn inget perceraian bukan solusi,Negative
"@tanyakanrl gue gamau ada perceraian dalam rumah tangga gue nanti, makanya gue gamau buru buru menikah karna harus memastikan apakah pasanganku nanti bener bener bs aku terima. aku cuma mau pernikahan sekali seumur hidup, jadi istri satu satunya. Jadi gada yang namanya menikah lagi",Positive
💚 // CW CERAI   apa pendapat kalian tentang perceraian? okelah sebelum nikah dan sesudai nikah semua baik2 aja tp ada beberapa hal mungkin nanti yg bikin rmh tangga kalian harus pisah,Positive
"Perda Ketahanan Keluarga disosialisasikan DPRD Sumbar, Ismet Amzis: Inisiatif Tekan Angka Perceraian https://t.co/URnXRtwjUX",Neutral
"sesakit jiwa dengar perceraian, sakit lagi jiwa dengar dimadukan ..",Negative
"Dari perceraian Lulu Tobing, ini beberapa hal yang harus Mommies ketahui sebelum gugat cerai suami. Ada lima hak yang bisa didapatkan! https://t.co/dHnuDJGINT https://t.co/VKt1sILZGW",Negative
"@tanyakanrl Kasi syarat juga, kasi data kalo perlu. Penyebab perceraian mayoritas karna ekonomi jadi kalo bisa doi sender gajinya minimal xx jt/bulan, nafkah rutin xx jt/bulan. Hubungan itu ya timbal balik atau setara, raja dan ratu bukan raja dan pembantu",Neutral
@jeongshucha Gebrakan perceraian aku sama baba mau?,Neutral
"Ini terlalu mulus, saya curiga ada perceraian didepan https://t.co/6nEXLSyfJC",Negative
"Kenapa la eh lately berita pasal bercerai, bermadu  Harapnya bila aku dah kawin nanti tak kan berlaku perceraian, bila aku dah jadi isteri aku takkan dimadukan",Positive
@nyangkies Menuju perceraian,Neutral
"@18fesss balik lagi, kl emg km mau ya coba yakinin, banyak kok kasus yg akhirnya bs meluluhkan hati mertua. tp perlu diinget jg, bahwa banyak juga kasus yg memaksakan diri sampe akhirnya berujung ke perceraian. karena pd dasarnya nikah itu nyatuin 2 keluarga, &amp  seumur hidup itu lama nder.",Positive
@tanyakanrl Kalo udh diizinin sebenernya bapak lu gak salah. Kalo emang gak mau dipoligami diobrolin sebelum nikah. Kalo ayah lu tanggung jawab berarti beliau udh menjalankan kewajibannya kan? Kalo emang ibu kamu gak kuat dimadu ya ajuin aja perceraian,Positive
"Dituding Rusak Rumah Tangga Ammar Zoni dan Irish Bella, Oklin Fia Buka Suara: Oklin Fia kembali menuai sorotan warganet. Pasalnya, nama selebgram kelahiran tahun 2003 ini terseret dalam kasus perceraian Ammar Zoni… https://t.co/fkBVg0bqi4 #HotNews Baca di https://t.co/QwXHoKTU1A https://t.co/GwDm98FDRm",Negative
SEOLAH OLAH SEDANG MASA PERCERAIAN,Neutral
"Yang aku heran, dia tidak belajar dari pengalaman perceraian pertamanya sama sekali.",Positive
"@tanyakanrl Yakin abis hasut mamahmu cerai, nyawa mamahmu selamat? Apa dgn perceraian, mamahmu bisa kembali kayak sedia kala ga ngancem bundir? Masalahmu terlalu kompleks, gabisa deh ngasih saran karna alasan dasarnya juga ga kuat",Negative
